"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"281079166315659265","281079063018352640","14430304","","","2012-12-18 16:51:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@narwhalynn mmm, pringles ranch sounds delicious!"
"281079022581055488","","","281078947482050560","2011461","2012-12-18 16:50:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @kfan: @anildash My family's white, so we celebrate Popchips"
"281078967472123904","","","","","2012-12-18 16:50:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Obviously, you should reply with ""Pringles all the way"" or ""Pringles bells"" or ""Merry crispmas"" or just weep quietly over fake potatoes."
"281078595240214528","","","","","2012-12-18 16:48:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","My genius wife suggested that I respond to holiday/merry xmas greetings with ""Merry Pringles!"" since everybody celebrates Pringles."
"281071101344366592","280801352773419009","769254","","","2012-12-18 16:19:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@paultoo thanks for letting yourself be vulnerable in public - it's how the world learns."
"281070594315923456","","20450186","","","2012-12-18 16:17:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@HIMANSHU I'm not homophobic, but all of these people you're retweeting make me a bit homophobe-phobic."
"281070266463956992","281069835633426432","3369501","","","2012-12-18 16:15:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@tolar Oh man! @MiguelUnlimited is on fire right now. Start with Kaleidoscope Dream, his latest."
"281069707283546112","281067054398849024","3369501","","","2012-12-18 16:13:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@tolar love Dream, but feel like Miguel stepped up his game and outdid Dream in every regard."
"281069454270533632","281067812754161664","291","","","2012-12-18 16:12:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@goldman there are also lessons to be learned from the fight against tobacco."
"281068112525279232","281058474098585601","30488144","","","2012-12-18 16:07:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@harikondabolu THEY LURK AMONGST US."
"281068054903930880","281058301507158016","4651761","","","2012-12-18 16:07:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Dorothy_Jean emailing you now!"
"281065926193975297","281065798112509952","35383","","","2012-12-18 15:58:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chartier something like that. :)"
"281065803833548800","281065293839740928","35383","","","2012-12-18 15:58:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chartier less charitably, ThinkUp will get vastly more useful soon, especially if Twitter lets us download tweets. Not so sure for others."
"281065608815185920","281065293839740928","35383","","","2012-12-18 15:57:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chartier @recollecthq it's slightly different; been following it for a while. Think they could be complementary."
"281064570443923456","281064446896508928","15146926","","","2012-12-18 15:53:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dennisbreen agreed."
"281063682543337473","281063008841646081","15146926","","","2012-12-18 15:49:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dennisbreen but see the role of privately-owned guns in these examples: http://t.co/q6Bd5M64","http://en.wikipedia.org/wiki/Freedom_riders#Mob_violence_in_Anniston_and_Birmingham"
"281063394264629248","281063008841646081","15146926","","","2012-12-18 15:48:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dennisbreen me too. he was a great man."
"281063165847027712","281062898183311360","11405762","","","2012-12-18 15:47:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Angry_Drunk @bynkii mostly, sure. Big sites tend to have that. It's why I started the piece by asking them to calm down before commenting."
"281062870031167489","281062686895259649","15146926","","","2012-12-18 15:46:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dennisbreen agreed 100%. (My great-grandfather was involved in Indian independence and marched with Gandhi.)"
"281062587792252929","281061957279309824","291","","","2012-12-18 15:45:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@goldman nope, maybe it wouldn't have been. Hard to say."
"281062309495984129","281061553866936320","15146926","","","2012-12-18 15:44:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dennisbreen I'm in favor of non-violent protest, to be sure. But (for example) many southern blacks in KKK territory kept rifles at hand."
"281062046135619584","281061566357594112","122208388","","","2012-12-18 15:43:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dreamhampton @wesleyverhoeve ""Special to CNN, his mom, his cat."""
"281061336371314688","281060870082146304","122208388","","","2012-12-18 15:40:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dreamhampton hah, thanks! it's a selfie in the hallway outside of my apartment. So I'm glamorous like that."
"281061193240686593","281060455252901888","291","","","2012-12-18 15:39:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@goldman not sure the CNN commenters read the call for a pause. :) Am very open to feedback on scaling the screenings."
"281061087829430273","281060721855451136","15146926","","","2012-12-18 15:39:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dennisbreen lot of reasons. it's how our country was founded, and our governments *have* abused people many times."
"281060988697071616","281060703081750528","14057849","","","2012-12-18 15:38:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jameswilliamiii thanks, I appreciate that very much."
"281060561247166464","281059512272683008","122208388","","","2012-12-18 15:37:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dreamhampton I'm not? :)"
"281059236543352832","","","","","2012-12-18 15:31:58 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>","For CNN, I listed 2 fixes we can all support to prevent more school massacres. Please RT (especially if you own guns). http://t.co/fZbDW4N3","http://2.dashes.com/VND8hB"
"281048740092076032","281045776296198144","14313712","","","2012-12-18 14:50:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mattbuchanan @joeljohnson @mattlanger government action. AT&amp;T deregulation yields modems. MS antitrust yields Chrome &amp; Firefox."
"281043273831813120","281039330812764161","732073","","","2012-12-18 14:28:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@joeljohnson @mattlanger for all my complaints, stuff actually does work. See modems post-1982, or Internet Explorer's market share."
"281038854050439170","281037642194378752","732073","","","2012-12-18 14:10:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@joeljohnson @mattlanger well, regulating it like a utility, at least."
"281038744310652929","281037951914356737","44123487","","","2012-12-18 14:10:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@samfbiddle @mattlanger @joeljohnson  it's obviously not our best. But it's the one that the most people have learned. Out fault."
"281037436543459328","281036871461642242","14606202","","","2012-12-18 14:05:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mattlanger @joeljohnson JDUI ignores the fact of social lock-in. e.g. Don't use Facebook when many towns posted Sandy recovery info there?"
"281036149831634944","281035868171558912","22010685","","","2012-12-18 14:00:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bart_smith so let's stay vigilant about what they do next."
"281035836278050816","281034249447018496","14606202","","","2012-12-18 13:58:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mattlanger think you're missing the issue; it's very likely they'd use a photo of my son to sell stuff to my parents, without me knowing."
"281035115281403904","","","","","2012-12-18 13:56:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is amazing. Cerberus divests itself of Freedom Group, selling off Bushmaster in the wake of Sandy Hook: http://t.co/FRr5IMgN","http://qz.com/37276/meet-the-private-equity-firm-that-dominates-the-us-gun-industry/"
"280907992931643392","280907435982594049","33287494","","","2012-12-18 05:30:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@vijayp @noupside yep, by definition you've got a fraught situation."
"280907151172587520","280903856622276608","48813521","","","2012-12-18 05:27:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kennedysgarage there's a difference between them putting in ads and them putting your photos in ads shown to your friends without labels."
"280906287452155905","280904432399572992","11071872","","","2012-12-18 05:24:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@lakarune @noupside I don't disagree, but current law is that driving's not a right, but arms are. Same argument against voter ID."
"280905901513244673","280904058699653120","16007036","","","2012-12-18 05:22:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@angrywayne @careyjones if the price were constant, $30 now is about $8 in 1976. But price probably went up slower than inflation, so: 1990."
"280904483968532480","280903624429797376","127104824","","","2012-12-18 05:17:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@CaffeineAndHate and ""best"" at what? I'm having conversations with friends. You're showing up &amp; apparently having a competition."
"280904291710021633","280903624429797376","127104824","","","2012-12-18 05:16:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@CaffeineAndHate you're the 1 who said ""race card"". Only folks who use that phrase are those who routinely need to shut down conversations."
"280903738472939521","280902870457540608","12444302","","","2012-12-18 05:14:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BlackCanseco here you go http://t.co/tV9DBCBP","http://shameproject.com/profile/megan-mcardle/"
"280903437493878784","280902258047205376","11071872","","","2012-12-18 05:12:53 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@lakarune @noupside no such thing exists, there'd be strong objections, and it likely wouldn't be judged constitutional by some courts."
"280900767110541313","280898943548809217","7377552","","","2012-12-18 05:02:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jstogdill any hints?"
"280900573165940739","280900453875712000","24254084","","","2012-12-18 05:01:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@noUpside yep, agreed. Possible, though."
"280894946666500096","280894810372599808","8072642","","","2012-12-18 04:39:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@rr @sippey @mat @ablaze I love that @openid is a real twitter handle."
"280886595626885120","280885722376982528","33423","","","2012-12-18 04:05:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gruber ooh! I like this. Let me write a post on it first, to organize my thoughts. Then we'll wager."
"280886393738256384","280886171582726144","17786733","","","2012-12-18 04:05:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@FakeErinMcKean I should hope so! That could be the Turing test on its own."
"280885669100933120","280885074738688000","656933","","","2012-12-18 04:02:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bynkii @gruber so believing that industry patterns will repeat is being paranoid?"
"280885536871292929","280882244011307008","17786733","","","2012-12-18 04:01:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@FakeErinMcKean er, ""That Thing"", not Lost Ones. :)"
"280884833880797184","280882244011307008","17786733","","","2012-12-18 03:58:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@FakeErinMcKean think half of Lauryn Hill's work does. Start with Lost Ones. Often!"
"280884603290546178","280884122090614786","656933","","","2012-12-18 03:58:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bynkii @gruber you're ascribing this to some kind of emotion in my part. Have you ever seen the cycles our industry goes through?"
"280883272345583617","","","280883133283438593","386039091","2012-12-18 03:52:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NextTechBlog: EXCLUSIVE: Self-Loathing Bloggers And The Bloggers Who Loathe Them: An Interview With @anildash"
"280883146659094528","280881230273208322","18327902","","","2012-12-18 03:52:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@alexia please call it ""moblogging""! We have to bring that horrible word back."
"280883006489645056","280882722895970304","11113","","","2012-12-18 03:51:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mat @ablaze LET ME TELL YOU ABOUT ODEO."
"280882402396622848","","","","","2012-12-18 03:49:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guess the missing subtext is that I consider the act of bragging about a blog to be obviously ridiculous. But that might be because I'm old."
"280881136450809857","280880117679550465","7243332","","","2012-12-18 03:44:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@indefensible alright, that's more like it :)"
"280881032469815300","280876271171416064","8127862","","","2012-12-18 03:43:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@huny @danchrism you forgot the real free space: false celebrity death rumors! Even trumps ass-eating."
"280880099950223360","280879725981859840","85698473","","","2012-12-18 03:40:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ablaze s/thinks/seems to believe/ for added credibility."
"280879471899320320","280878940799782912","85698473","","","2012-12-18 03:37:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ablaze p.s. I think I still have some equity in SAY, so let's make this thing blow up."
"280879262142169088","280878940799782912","85698473","","","2012-12-18 03:36:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ablaze sure! anil@dashes.com"
"280879176125399040","280877272909631488","16115216","","","2012-12-18 03:36:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@akuban I picked that affectation up while still in my small hometown. So maybe I was always insufferable."
"280878577942159360","280877450328678400","23231312","","","2012-12-18 03:34:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ezpassmac @gruber no I think we both probably put our sons to bed and then picked up the conversation."
"280878407456272384","280877090692280320","33423","","","2012-12-18 03:33:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gruber @kevinmarks yep, was definitely a leap forward. And being halfway between a volume &amp; per-app (Apple's two extremes) may be right."
"280878033882189824","280877397874704384","7243332","","","2012-12-18 03:31:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@indefensible uh, what? If I use that phrase, it's to indicate how abnormal and non-representative my cohort is."
"280877178722324480","280876832453193728","33423","","","2012-12-18 03:28:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gruber yeah, don't think Dropbox will get burnt on current rules. I think Apple will change the rules (&amp; API hooks) while promoting iCloud."
"280876151977680896","","","280876038475620353","224","2012-12-18 03:24:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @davepell: @anildash just humble-bragged about being good at self-promotion.

It's nice to see one of our own self-actualize."
"280875261510184960","280874568510496768","17027590","","","2012-12-18 03:20:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@benpopper yeah, I'd rather people who know me get that it's a running gag."
"280874820210667520","280871788190253057","8584","","","2012-12-18 03:19:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Megan quick, delete these tweets so you can hit them over the head and nobody will know it was you!"
"280874569638744066","280874448226234371","703673","","","2012-12-18 03:18:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@foomandoonian that was mostly how I meant it!"
"280874409324081153","280874190956019712","997","","","2012-12-18 03:17:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@tedr an Instagram ain't nothin' but a moblog."
"280874181074251777","","","","","2012-12-18 03:16:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","All I really want is for *professional* bloggers to feel bad. That's all anyone wants, really."
"280874033577340928","","","","","2012-12-18 03:16:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aw, now I feel bad people think I'm actually insulting their Tumblrs. I get that normal people just talk to their friends!"
"280873842266734592","280873399528611841","6219652","","","2012-12-18 03:15:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DanDotLewis amen! I'm just joking around. :)"
"280873666558976000","280872540220579840","14178698","","","2012-12-18 03:14:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dry_hugs yeah, but you remembered Vox! &lt;3"
"280873579896254465","280872488039239680","21631569","","","2012-12-18 03:14:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@aakarpost that's perfect. I'm just goofing off anyway."
"280873433003331584","280872312914460672","17027590","","","2012-12-18 03:13:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@benpopper aw I'm just playing! Though I recently realized people can't tell, which is fine."
"280872166570983425","","","","","2012-12-18 03:08:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Was gonna write a recap of my year in blogging, but let's just say: CNN, TMZ, NYT. They all be linkin'. How's your Tumblr doing?"
"280871605415059457","280869586138714112","1154","","","2012-12-18 03:06:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@peterme no matter what photo service you use, you've always been on smugmug."
"280869749339070464","280869337953337344","12912","","","2012-12-18 02:59:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@maura @morayati ""She was picture-perfect... but could he accept that she had no filter?"""
"280867917128671232","280863957412114433","34654972","","","2012-12-18 02:51:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@biggayicecream SantaCon really has expanded this year."
"280867140427468800","280866779218202624","127104824","","","2012-12-18 02:48:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@CaffeineAndHate there's no such thing as a ""race card"". It's a phrase only used by those who want to deny racism exists."
"280866565707165696","280866034037178368","12912","","","2012-12-18 02:46:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@maura I also have many, many bad ideas! ""She's been poked by everybody... except the man of her dreams!"""
"280864408295587840","280863067317891074","12912","","","2012-12-18 02:37:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@maura ""She's got a million Likes... but no love!"""
"280863076528553984","280861483313811459","6981492","","","2012-12-18 02:32:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ftrain nah."
"280855803429257219","280850312800129025","821958","","","2012-12-18 02:03:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DanaDanger you mean like Adam Ant did?"
"280851574400614400","280849683306385413","15519999","","","2012-12-18 01:46:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@tolles @antderosa I think it's a rare treat when America's white male minority is othered by the media rather than treated as default. :)"
"280848803312041984","","","","","2012-12-18 01:35:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I met Megan McArdle a few times &amp; she seemed nice enough, so it's weird she's suggesting http://t.co/45w3ZtkZ to prevent school massacres.","http://www.howmanyfiveyearoldscouldyoutakeinafight.com"
"280848247969443841","280847767407058944","11963132","","","2012-12-18 01:33:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@whitneyhess judging."
"280847099174735872","280845861091700738","127104824","","","2012-12-18 01:29:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@CaffeineAndHate charming. At least you didn't say I was being ""uppity"" I guess."
"280839442019782656","280839217318359041","127104824","","","2012-12-18 00:58:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@CaffeineAndHate none. But you speak with such authority you must clearly know more than me!"
"280832577340846081","280831149960486912","127104824","","","2012-12-18 00:31:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@CaffeineAndHate oh? What's your position at Apple?"
"280823853737967616","280822997353381888","3083351","","","2012-12-17 23:56:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@calinative I was just so happy they didn't make her pull a Margaret Cho. FWIW, I love it. Our first star/producer/writer!"
"280823440750039040","280823208544989185","51643837","","","2012-12-17 23:55:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dhmeyer @libbybrittain @hunterwalk do you all need an introduction?"
"280814062026252288","280812341262684161","27941766","","","2012-12-17 23:17:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jwherrman get some of that MacArthur Genius money."
"280811337389584384","280811096649105409","685763","","","2012-12-17 23:06:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@joelhousman @libation @danielpunkass @gruber because the vast majority of iOS users are Windows users."
"280810595077484545","280810185889574913","514613499","","","2012-12-17 23:03:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ProfJeffJarvis genuine LOL at any Prezi gag."
"280810510260264961","280810059951386624","685763","","","2012-12-17 23:03:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@joelhousman @libation @danielpunkass @gruber they will when it's bigger than Dropbox in 18 months. your ""no one"" must be awful insular."
"280809640403554304","280809171157401600","666043","","","2012-12-17 23:00:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danielpunkass @mrgan @gruber christ are you guys gonna make me blog about this?"
"280809389005361152","","","","","2012-12-17 22:59:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I'll paypal $14 to the person who writes the best Gawker/Buzzfeed vs. Oatmeal-style takedown of my persona &amp; blog. Must have illustrations."
"280808785545674752","280807691805396992","666043","","","2012-12-17 22:56:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danielpunkass @mrgan @gruber thing is, I agree with Apple conceptually! But this isn't a ""we'll just deprecate the old way"" kind of thing."
"280808212427599872","","","280807351538307072","122208388","2012-12-17 22:54:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @dreamhampton: 3 articles on race, pathology &amp; mass shootings (h/t@A_Charlie_Rose ) http://t.co/ftMAZ3al http://t.co/3qRcNlsg  ht ...","http://jezebel.com/5969023/have-you-noticed-that-white-dudes-keep-mass-murdering-people","http://www.salon.com/2012/12/17/would_the_u_s_government_profile_white_men/"
"280806971135889408","280806143037689856","35293","","","2012-12-17 22:49:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mrgan @danielpunkass @gruber that's my hope as well, and the logic i'd use to refute my premise. Still feel there's a reckoning coming."
"280801617698230273","280801250885369857","7098072","","","2012-12-17 22:28:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@billcava insipid regardless of faith. I didn't see anyone saying ""well, they're all reincarnated as better creatures now"" on TV though."
"280801143297282048","280800951978319872","2739351","","","2012-12-17 22:26:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@byrnereese ugh, what color scheme is that? so bright and gaudy! :)"
"280800327261884416","280799238953254912","14209427","","","2012-12-17 22:23:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@treestman @gruber happens different ways with different companies. either way, it's the step that naturally follows."
"280798867149160448","280798738732183552","8315692","","","2012-12-17 22:17:21 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@GlennF @chartier @gruber no way. Market has way too many players to deny Apple."
"280798579482841088","280798289878736896","152461388","","","2012-12-17 22:16:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@qamarxm sounds like the playbook of every dominant player in the tech industry since its inception, yes."
"280797689518637057","280789793057697793","11604","","","2012-12-17 22:12:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@torrez @mike_ftw I assumed he meant ""to CD-ROM""."
"280797521004089344","280796919251496960","7098072","","","2012-12-17 22:12:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@billcava for example, saying that little kids are ""in a better place"" or (as in the Sikh temple killings) that victims are in heaven."
"280796825756250112","280795982084591616","1447051","","","2012-12-17 22:09:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@sborsch clueless, eh! noted."
