"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"664386302","","","","","2008-02-01 00:54:27 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","really, really pleased that matt webb's talk is about movement and that mine was about motion, because he is the super smart guy!"
"664334782","664210952","774842","","","2008-02-01 00:35:07 +0000","web","@djacobs congrats! MT4 makes me happy."
"664298662","","","","","2008-02-01 00:22:25 +0000","web","Lol, my brain is broken I thought ""webb"" and typed ""schulze"". :)"
"664291992","","","","","2008-02-01 00:19:48 +0000","web","Yay, schulze is about to go on stage."
"662913352","","","","","2008-01-31 14:47:37 +0000","web","About to head off to Vancouver, all the way up in Canadia."
"661578802","","","","","2008-01-31 01:31:40 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","new meeting technique: our CEO is holding a cute little baby while addressing us. who can disagree with anything he says now? not I!"
"661352622","661206712","20","","","2008-01-31 00:13:15 +0000","web","@ev it's a way of life! :) but in this case, it's also the present activity."
"661201172","","","","","2008-01-30 23:24:25 +0000","web","enjoying Thinking Big Thoughts."
"660339472","","","","","2008-01-30 18:55:54 +0000","web","The best thing about working with great writers is that blog posts about open source code yield beautiful essays: http://tinyurl.com/286qzf"
"658559602","","","","","2008-01-30 07:42:04 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","""giuliani"" is soon going to be shorthand for massive failure in the face of wild expectations. ironically, segway failed to become that."
"658466132","","","","","2008-01-30 07:04:54 +0000","web","Annoyed or offended a number of people today... I think fatigue has thrown off my social skills."
"654504392","","","","","2008-01-29 10:28:21 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","looks like it worked! :)"
"653601272","","","","","2008-01-29 04:33:02 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","After one too many ""what's that?"" questions, I finally wrote up a post about why I love the word ""retcon"". http://icanhaz.com/retcon"
"653229212","","","","","2008-01-29 02:29:21 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","sure, french is the first language for some of my coworkers, but when they have a meeting in french, it still feels like they're showing off"
"653169522","653148692","818155","","","2008-01-29 02:11:50 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@caroliiine @rafe i outdid that, but they're all private blog posts. still count?"
"651882702","","","","","2008-01-28 19:06:00 +0000","web","It's a sign of interesting work when I'm actually looking *forward* to a day that's fully booked with meetings."
"651696682","","","","","2008-01-28 18:07:52 +0000","web","There's an Edward Tufte event in the hotel where I'm staying. The signage is *excellent*, and the attendees have successfully invaded Russia"
"651519932","","","","","2008-01-28 17:16:34 +0000","web","Hitting the ground running on what promises to be an action-packed day."
"649476872","","","","","2008-01-28 05:40:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","It's mystifying that ads coyly use ""The Big Game"" in lieu of ""Superbowl"" -- could a lawsuit really prevent factual use of the name?"
"649318552","649174332","3839","","","2008-01-28 04:36:06 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@davewiner Today's ""Find a shared vision"" post of yours might be one of your finest posts ever. And that's saying a lot. :)"
"648763342","648632632","761975","","","2008-01-28 01:15:37 +0000","web","@mathowie In 100 years, you'll only be able to date a conversation to the 90s or the 00s by whether it quotes Mike Meyers or Will Ferrell."
"648312192","","","","","2008-01-27 22:20:00 +0000","web","Hearing snoop's ""sensual seduction"" followed by alicia's ""like you'll never see me"" makes me feel like p.m. dawn ended up winning in the end"
"648068502","","","","","2008-01-27 20:39:50 +0000","web","The impulse purchases at Fry's checkout attempt to see how useless an item can be before attaching a USB cable no longer makes it sellable."
"647957712","647946722","586","","","2008-01-27 19:53:54 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@sacca i'd probably say ""yahoo's the biggest site on the internet. they should believe that, and act like it."""
"647682912","","","","","2008-01-27 18:00:49 +0000","web","There is no cosmetic improvement to one's vehicle which will positively impact the impression that gainfully employed adults have of you."
"645401092","","","","","2008-01-27 01:11:16 +0000","web","Cooking an amazing indian meal while hearing incredible stories of growing up in India. Holy cow I love my parents."
"644734812","","","","","2008-01-26 20:24:11 +0000","web","Today the wife and I are rocking the suburbs on opposite coasts."
"642956582","","","","","2008-01-26 08:00:55 +0000","web","I declare this year's Six Apart holiday party tonight an official success."
"641743802","","","","","2008-01-25 22:52:54 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","""it's like this was specially designed by a committee to irritate and offend me."""
"637949092","","","","","2008-01-24 23:06:58 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","It's always a surprise and delight how much I love the energy of being back at 6A headquarters. My people!"
"637356932","637250992","745863","","","2008-01-24 19:32:41 +0000","web","@jguns turbotax is great for me for years now."
"637347802","637176582","409","","","2008-01-24 19:30:08 +0000","web","@case ah, opposite of courtship"
"636043122","","","","","2008-01-24 12:39:02 +0000","web","Aw, nuts. TV on this plane is showing a story about Max Levchin saying Slide has to exit at more than PayPal. Trip ruined! Unsee! Unsee!"
"636037072","","","","","2008-01-24 12:36:42 +0000","web","I'm doing the impossible -- Twittering again about a pleasant flight experience with no delays. My seat has tons of leg room!"
"634175792","634145772","4804601","","","2008-01-23 23:25:25 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@seedoflife there's this soundtrack: http://preview.tinyurl.com/3y96ez and there's an older one at http://preview.tinyurl.com/3yt8dt"
"634129342","","","","","2008-01-23 23:09:41 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","listening to The Wire soundtrack, it has been impressed upon me that, geographically, we gotta keep the devil down in the hole."
"630541962","","","","","2008-01-23 03:02:18 +0000","web","I want our next president to know what reggaeton is. @barackobama, can you confirm this is the case?"
"629502932","562651252","1385401","","","2008-01-22 21:35:22 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@btrott okay, i'm coming around on the 2nd robin thicke album. i think i just liked his first too much to give the new one a fair shake."
"629336652","","","","","2008-01-22 20:40:42 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","i keep having to re-explain to people that my 2008 new year's resolution is ""be less forgiving"". so far, so good!"
"629202802","629188982","749863","","","2008-01-22 19:56:51 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@hotdogsladies i am sorry you did not get the menu, but in 1982, all percussion was replaced by machines. it was a decided improvement."
"627831302","","","","","2008-01-22 13:12:27 +0000","web","Wandered by jay adelson in Grand Central. See, NYC really does have a tech scene!"
"626036992","","","","","2008-01-22 01:40:22 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Hey, Black Monday 2008 already has a Wikipedia page! Can't wait to see the market tomorrow. http://tinyurl.com/2r4xzw"
"625274222","","","","","2008-01-21 21:09:28 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","i think a visitor from 10 years ago would describe the Macbook Air as a ""thin client"", with the pun only semi-intentional."
"624747032","","","","","2008-01-21 18:11:09 +0000","web","Loling that the indiani-american woman next to me @ lunch is so proud of the Scrabulous guys. ""They're totally Bengali! My people!"""
"624384312","","","","","2008-01-21 16:23:27 +0000","web","20 degrees is the line where things go from ""it's cold out"" to ""this isn't the place for mammals""."
"623077282","","","","","2008-01-21 09:01:15 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Digg's most popular link is a guide to sex for male virgins. Parody will die, not from lawsuits, but because there's nothing too absurd."
"622150112","622133122","731253","","","2008-01-21 02:44:31 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@miyagawa hmm, that makes me think -- my blackberry curve via bluetooth would be a great input device for a mac mini TV setup"
"622127882","","","","","2008-01-21 02:36:27 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","is there such a thing as a good bluetooth trackpad? (instead of a bluetooth mouse)"
"621681132","","","","","2008-01-20 23:36:50 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","my wife is watcing Top Gun on basic cable. Not to be a Suppressive Person, but were there a lot of cold war jet dogfights back in 1986?"
"621194982","","","","","2008-01-20 20:21:03 +0000","web","I'm kind of enjoying everyone twittering about (American) football today. Makes me want to watch the game."
"621077192","","","","","2008-01-20 19:32:22 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","today i made a big pile of the worst pancakes ever. anybody want a rubbery, bad-tasting breakfast treat?"
"621063482","621058232","41713","","","2008-01-20 19:26:54 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@fimoculous can i has a yahoo, too?"
"618567932","","","","","2008-01-19 23:20:13 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","anybody good with macfuse and ntfs and unmounted drives and ""omg just let me get to my files!"" stuff?"
"616083372","","","","","2008-01-19 04:33:11 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","people who punk out in scrabble games online by walking away should be sent to a country whose native tongue is all Qs and Zs."
"615975022","","","","","2008-01-19 03:36:20 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","watching my wife spend hours on Guitar Hero makes me wish there was Political Hero, so i'd have a game to play. STUMP SPEECH POWERUP!"
