"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1087293252","","","","","2008-12-31 03:57:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Does this year's leap second mean we have to count down ""5, 4, 3, 2, 1 ... 1 -- Happy New Year!""? Or am I getting that wrong?"
"1085130692","","","","","2008-12-30 02:26:46 +0000","web","I hope someone plays James Brown's ""Get Up, Get Into It, Get Involved"" at the inauguration. Dunno if any living artist is up to the task."
"1081803403","","","","","2008-12-28 04:08:41 +0000","web","My wife has amply demonstrated her superiority over me in the realm of baking cookies. This is a battle where everyone wins."
"1079476367","","","","","2008-12-26 16:20:07 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Happy Boxing Day! Have you punched your favorite Canadian yet?(It's tradition!)"
"1078052101","","","","","2008-12-25 15:39:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","It would appear that the young boy zipping up and down the sidewalk shouting ""YAHOOO!"" is happy with the gift of a new scooter he got today."
"1073249775","","","","","2008-12-22 23:31:50 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","something's gone horribly wrong and somehow i have become my own intern."
"1072814439","1072544940","11435642","","","2008-12-22 19:14:58 +0000","web","@jeffjarvis makes for a fun, thoughtful lunch companion. For a couple of guys who are assholes online, we're pretty nice in person!"
"1072392349","","","","","2008-12-22 15:22:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@knauss If you are clinging to a box of dryer sheets, are they working well or not?"
"1071196566","","","","","2008-12-21 22:39:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Even as somebody who has no holidays to celebrate in December, I always have to admit there's a wonderful romance to NYC this time of year."
"1068578650","","","","","2008-12-20 05:39:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","As we landed at JFK, the woman in front of me offered, ""Northern California is nice, but there's no sense of urgency. It's nice to be home."""
"1061421693","","","","","2008-12-16 21:08:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Today's challenge: Articulate the difference in taste between lemons and limes."
"1059537725","","","","","2008-12-15 23:31:21 +0000","web","Pardon the work-related tweet, but I'm very proud of what the @sixapart team has done with Motion for MT: http://icanhaz.com/motionmt #mt"
"1057629254","","","","","2008-12-15 01:03:36 +0000","web","Somebody let me know when they've made the Flash game where you play President Bush and try to dodge the flying shoes. I want to play that."
"1056020590","","","","","2008-12-14 00:00:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Having listened to the folk songs of your people, I understand there is a grim reaper judgment figure named Santa whom you fear and appease."
"1054892260","","","","","2008-12-13 05:52:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","The brightest full moon in 15 years is an effective reminder to appreciate the fact that we have a skylight."
"1053760499","","","","","2008-12-12 17:19:12 +0000","web","This cute dog picture is now my official internet avatar. First step to pre-announcing my 2012 presidential campaign: Complete."
"1052554735","","","","","2008-12-12 02:07:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","The plus side of freezing-cold torrential rain? Absolutely no line at @shakeshack."
"1051596390","","","","","2008-12-11 17:07:35 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","absolutely delightful to listen to @davewiner and @djacobs discussing the nature of being a Mets fan"
"1050555653","1050533910","1305941","","","2008-12-11 03:27:08 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@jkottke When you lie on Twitter, you shake the world's unquestioning trust in the internet."
"1049978293","","","","","2008-12-10 21:27:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","I will create two categories: Miscellaneous and Other. Everything shall be filed in one of these two categories."
"1046384107","","","","","2008-12-09 03:37:16 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Attention internet! It is spelled ""WHOA"", not ""Woah""! Do *not* make me fight you on this."
"1045778973","","","","","2008-12-08 21:18:15 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Has anybody ever done the ""In your corner like Bundini/Never disappear like Houdini"" verse? I want to hear a song with that in it."
"1045671488","","","","","2008-12-08 20:16:52 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Had the rare meeting where we made good decisions, came out with clear ideas, and know what we're doing next. Last time I let *that* happen."
"1044013552","","","","","2008-12-07 22:12:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","To help destroy the earth this holiday season, we have chopped down a live tree, dragged it home, and stood it in bottled water from fiji."
"1043075937","","","","","2008-12-07 05:38:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","The first flurries of the season, a great holiday party, and a fantastic dinner despite no reservations. Life is good!"
"1041495578","","","","","2008-12-06 04:04:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Friday night and our favorite diner is empty. It's awesome being an old married couple."
"1041423942","","","","","2008-12-06 03:04:50 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Well, that's *one* way for me to accidentally spam my buddies. D'oh."
"1040260798","","","","","2008-12-05 15:03:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","You think Al Gore is watching the Canadian government and thinking, ""I could sneak in there as Governor General while nobody's looking!"""
"1038449924","","","","","2008-12-04 16:51:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Dunno if that was a stomach virus or food poisoning, but it was the most effective, least pleasant 24-hour weight loss program I've seen."
"1036091318","","","","","2008-12-03 13:21:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","A crappy morning is greatly improved by a neighbor's big old golden retriever enthusiastically howling along with a passing fire engine."
"1033700060","","","","","2008-12-02 05:45:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","It's a lot less objectionable to be working at the office until midnight when we've just moved into a great new office."
"1032464298","","","","","2008-12-01 16:06:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Now, we move from typing things in little boxes on the screen to reading what other people have typed in little boxes on the screen."
