"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"458213682","","","","","2007-11-30 17:22:35 +0000","web","20 years later, still marvelling how Prince put the drums and bass at the front of the mix on ""If I Was Your Girlfriend"". Genius."
"456836062","","","","","2007-11-30 07:18:13 +0000","web","Whew."
"456644802","","","","","2007-11-30 05:29:00 +0000","web","Thinking about in-n-out burgers. Mmmm."
"455592182","","","","","2007-11-29 21:22:53 +0000","web","Oh shit the pilot said this flight to SFO is going to be 7 hours long and bumpy due to headwinds. Sorry to twitter about travel woes, but..."
"455562422","","","","","2007-11-29 21:09:00 +0000","web","Holy crap my Clear card paid for itself in one trip through security."
"455335522","","","","","2007-11-29 19:19:30 +0000","web","...and then at lunch, after we saw tyra, mario batali stopped by."
"454596912","","","","","2007-11-29 14:37:55 +0000","web","Getting psyched for an action-packed day. Wish me luck!"
"453247642","","","","","2007-11-29 03:34:28 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@blaine i just figured that out! :)"
"453199442","","","","","2007-11-29 03:13:39 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","troubleshooting the twitter bug -- am i getting every tweet that has an @ from anyone who follows me, regardless of whether i follow them?"
"453167572","","","","","2007-11-29 02:58:57 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","trying to figure out if the twitter bug is that i'm getting tweets from people who follow me, but that i don't follow?"
"452758792","","","","","2007-11-28 23:50:24 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","iTunes is being really, really adamant about playing Boyz II Men songs today. Okay, fine, Motownphilly it is. Again."
"452473722","452466302","3839","","","2007-11-28 21:44:28 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@davewiner great lesson to be reminded of! how does that compare to writing? do you find outline structure determines quality of an essay?"
"452158372","","","","","2007-11-28 19:25:46 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","my empty inbox delayed my flight and now we're out of coffee! (I have won at Twittter!)"
"451318722","","","","","2007-11-28 14:08:32 +0000","web","Ever get that sense your calendar is a game of Minesweeper?"
"450548802","450436182","2426","","","2007-11-28 07:27:00 +0000","web","@mike_ftw and as a bonus, it obviates the need for the birds-and-bees talk until he's 30!"
"450419952","","","","","2007-11-28 06:09:27 +0000","web","Everyone seems to have amped up their Life Intensity Meter to 11 today."
"449646472","","","","","2007-11-27 23:54:35 +0000","web","About to find out what Meetup is up to."
"449033352","","","","","2007-11-27 19:24:46 +0000","web","Lunch @ shake shack with the wife in view of our wedding site makes up for the day of 1000 phone calls."
"449014852","449001492","761975","","","2007-11-27 19:15:36 +0000","web","@mathowie head to toe spandex wouldn't even flatter most supermodels, let alone keyboard jockeys."
"448846802","448839502","1240221","","","2007-11-27 18:02:18 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@carbonnet that's the best pitch i've heard all day"
"447358442","","","","","2007-11-27 07:23:45 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","is anybody running a gateway for the Pulse Blackberry/Bluetooth app & wants to hook me up with an account?"
"446872612","","","","","2007-11-27 03:06:44 +0000","web","Check Mii Out and Everybody Votes are my favorite channels on TV right now."
"446492022","","","","","2007-11-27 00:12:34 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","There is something delightful about the fact that NIN's and Thom Yorke's last albums sound like nothing so much as sad Postal Service songs."
"445756512","","","","","2007-11-26 18:47:57 +0000","web","I'm out of ideas for lunch. Halp!"
"443675512","","","","","2007-11-26 02:11:42 +0000","web","Judging by the advertising, Hitman is the 10th anniversary Matrix remake (special edition) I didn't think we'd see for two more years."
