"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"17464776777","","","","","2010-07-01 03:38:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Just got an email sent to our catch-all address at activate.com, from a woman asking us to activate her Amex card for her. Kind of sweet."
"17443316066","17441291489","817113","","","2010-06-30 21:39:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@jsmooth995 I was waiting for you and @maura to hit on ""Alejando = Ace of Base + La Isla Bonita""."
"17443254463","","14939981","","","2010-06-30 21:37:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@questlove man, Microsoft killed the Kin phone already! Between this and the Motorola ROKR ad, you get phones dropped by their labels."
"17437136665","","","17366025424","1586501","2010-06-30 19:40:59 +0000","web","RT @nickbilton: Coming soon, magazines you can 'like,' 'Tweet' & even 'check-in' to: http://nyti.ms/dorpBy"
"17436373178","","","","","2010-06-30 19:26:18 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Twitter for Android</a>","Headlines I'd never imagined 10 years ago: ""Madonna's daughter debuts as a fashion blogger."""
"17423231244","17421806663","4711","","","2010-06-30 15:46:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@sippey Why's it gotta be ""angry"" birds? Why can't it just be birds seeking justice vigorously? Goddamn pigs."
"17413797217","","","","","2010-06-30 13:26:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Patrice Evans on why Time's list of Best Blogs is kinda sad. http://2.dashes.com/9GgAw0 (Plus, these lists ignore the *craft* of blogging.)"
"17383405442","17380831767","59832067","","","2010-06-30 03:00:25 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@McKeenMatt Oh, I'm all for boisterous competition. I just like it done well, not lamely. Why not compare ""how many steps to write a post""?"
"17380509761","17378561856","586","","","2010-06-30 02:14:11 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@sacca Of course Twitpic should allow export, but Posterous calling others ""dying platforms"" is an unnecessary dick move. Hence, pettiness."
"17306524366","","","","","2010-06-29 04:26:29 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Derek Goode is the new Gray Powell!"
