"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"219260808432074753","219259868220100608","877421","","","2012-07-01 02:47:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jc yeah, you don't hint at policy changes through downtime or bugs."
"219256511074025472","219041219685257216","2696831","","","2012-07-01 02:30:00 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","@aaronsw @sippey I am loving this kayfabe heel turn!"
"219254901056876545","219254435849838592","824157","","","2012-07-01 02:23:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mathewi @tedr LinkedIn is big multi-billion dollar companies wrangling. Separate issue from regular API developers."
"219253792896585728","","","","","2012-07-01 02:19:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm as cautious as anybody about Twitter locking down their ecosystem, but if the only shutdown story is from a spammy robotweeting app...?"
"219243967294865408","","","","","2012-07-01 01:40:09 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Uh oh, I had an idea but I'm not in Aspen!"
"219121963061362688","","","","","2012-06-30 17:35:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","By the way, @mlkshk is a wonderful image-sharing community that's running fine at http://t.co/KbrW20Mv or on iOS: http://t.co/qec5llS9","http://mlkshk.com","http://itunes.apple.com/us/app/strw/id521074159"
"218911016396931073","218752657647603713","78453","","","2012-06-30 03:37:08 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","@khoi indie developer who makes a proxy for other people's apps &amp; a tool for coordinated spamming. So. *shrug*"
"218878296128106496","","","","","2012-06-30 01:27:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just saw the Hobbit trailer. Is it supposed to seem like a musical about a land with no grooming? Snow White without Snow White?"
"218875801184120833","","33423","","","2012-06-30 01:17:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gruber your point about default apps on iOS &amp; how APIs are handled is exactly where Windows 8 (phone &amp; PC) shines with contracts. Hmm."
"218840740116172800","218840527074893824","1979921","","","2012-06-29 22:57:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@joshelman @marissa in an alternate universe, somebody's talking about ""the dreamy guy who was in Cocktail""."
"218792875390025728","218792533407444992","562381032","","","2012-06-29 19:47:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@iamrashidajones yooo, Rashida, step carefully. People do *not* have a sense of humor about Lauryn."
"218782857273946113","218782458882170882","3083351","","","2012-06-29 19:07:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@calinative how much does the gas cost to get there? :)"
"218779225098952705","218714397319757825","10454572","","","2012-06-29 18:53:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jennydeluxe so sorry for your loss, what a wonderful, thoughtful piece. I like MetaFilter's simple observance of passing:

."
"218771628543320065","218769082013581312","15519999","","","2012-06-29 18:23:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@tolles @mathewi not all of us :)"
"218770738105159680","218770396902719489","95563","","","2012-06-29 18:19:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@tangentialism @20x200 @JenBekman congrats on doing so much great work! Be proud. :)"
"218766942629146624","","5637652","","","2012-06-29 18:04:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@codinghorror @marco it sounds like a reboot of the PHP language that broke compatibility but introduced sanity might get real traction."
