"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"379087982","","","","","2007-10-31 23:42:22 +0000","web","A skull-splitting headache is especially bad while the East Village is celebrating its fifth straight day of Halloween. My poor aching brain"
"378133932","378078852","10990","","","2007-10-31 16:02:00 +0000","web","@megnut I think you just got SFOwned!"
"376681712","","","","","2007-10-31 03:13:25 +0000","web","SF peeps: It was a 5.6, based in the south bay near SJ. http://tinyurl.com/njlow"
"376668842","","","","","2007-10-31 03:08:53 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","according to the 90 updates that just popped up on twitter, there was a big quake in the bay area. and google is taking on facebook."
"376578152","376568342","13610","","","2007-10-31 02:21:42 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@lindner i was thinking the same thing :)"
"376402762","","","","","2007-10-31 00:46:27 +0000","web","Wife is watching Charlie Brown/Great Pumpkin & there's a long segment on push polling during an election. Somehow I'd always missed that."
"376186672","376116642","20","","","2007-10-30 22:52:36 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@ev it's definitely easier to reach flow on things like that when you have a mild distraction"
"375886752","","","","","2007-10-30 20:14:18 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","my new coinage: if you really, really &lt;3 something, you &lt;4 it."
"375131962","","","","","2007-10-30 14:03:02 +0000","web","gearing up for a busy day."
"374346712","","","","","2007-10-30 05:25:10 +0000","web","Writing about Apple online is kind of like publishing an inkblot. Responses say more about the writers than the topic."
"373740872","","","","","2007-10-29 23:10:59 +0000","web","Ran into a completely non-internet friend on the subway. That was nice."
"373393992","","","","","2007-10-29 19:02:29 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","today i have been married for two years. that kicks ass."
"371901352","","","","","2007-10-29 06:13:19 +0000","web","Bummed that my chocolate chip cookies came out insufficiently soft. Who wants some fresh-baked cookies?"
"371422462","","","","","2007-10-29 01:36:05 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","special to @jkottke -- The worst thing about Apple: http://tinyurl.com/2b7s5k"
"370092552","","","","","2007-10-28 12:10:46 +0000","web","Up ungodly early for a sunday to cheer the wife on in a five-mile race.  Central Park really feels like autumn now."
"369398722","","","","","2007-10-28 02:59:58 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","my ""Sexy Blogger Walking the Dog"" costume is going over like gangbusters in Alphabet City"
"367655352","","","","","2007-10-27 08:00:38 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","on hey when did myspace turn in to facebook?"
"366957272","","","","","2007-10-26 23:51:00 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","i also probably should have mentioned this weeks ago, but my phone doesn't send or receive SMS, so D anildash msg me instead"
"366897692","","","","","2007-10-26 23:16:02 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","to everybody who didn't get it: writing about IMAP access is as interesting as writing about FTP access"
"366790312","","","","","2007-10-26 22:18:40 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","hooray! i just got FTP access on my web hosting account! oh wait, sorry, talking about access to decades-old protocols is boring."
"366762122","","","","","2007-10-26 22:02:02 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","the best cup of tea is the one i make at home. there's a metaphorical lesson there, but i'll be damned if i'm gonna learn it."
"365906612","365829172","749863","","","2007-10-26 15:14:05 +0000","web","@hotdogsladies I always liken it to making sacrifices to an angry search god, but I'm right there with you."
"364791742","","","","","2007-10-26 04:57:52 +0000","web","Every single power cord is a leash."
"364685692","","","","","2007-10-26 03:53:06 +0000","web","@dweinberger I heartily recommend mozy for backup"
"364400542","","","","","2007-10-26 01:18:19 +0000","web","Just listened to Oliver Sacks talk. Smart, sure, but mostly he's charming."
"363312552","363298662","761975","","","2007-10-25 16:08:32 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@mathowie don't feel bad, they hate me too"
"361625312","361587602","8072642","","","2007-10-25 00:53:08 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@ shaderlab i'm there in spirit!"
"361403052","","","","","2007-10-24 22:53:13 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","i just got an email where part of the subject line reads ""[someone] has just requested your trust"". Seriously? For real?"
"361276442","361266762","761975","","","2007-10-24 21:48:31 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@mathowie adsense needs an api good enough to make third-party UIs to it"
"361103052","","","","","2007-10-24 20:45:01 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","shit. i inadvertently talked to the owner of my neighborhood tea shop, and now he wants to start a social network for his customers. :("
"360869012","","","","","2007-10-24 19:14:36 +0000","web","Almost forgot that mary j. makes an appearance on Miseducation of Lauryn Hill. Actually stole my attention from the slides I'm making."
"360835152","360659322","41713","","","2007-10-24 19:01:52 +0000","web","@fimoculous is that friends or pending approvals?"
"360539302","360532342","3839","","","2007-10-24 17:01:37 +0000","web","@davewiner what about the opposite, where you flag some posts as ""featured"" and thus in contention for techmeme/ digg/ etc.?"
