"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"874247227","","","","","2008-08-01 01:25:53 +0000","web","I will not stand by and watch my people suffer while you discuss this in a commitee!"
"874149250","","","","","2008-07-31 23:11:08 +0000","web","Interesting my old post on Google and Theory of Mind is getting some readership again since Knol launched. http://icanhaz.com/theoryofmind"
"873280341","","","","","2008-07-31 03:46:58 +0000","web","Today is one of those days that reminds me why I usually use the word ""surprise"" only as a really negative adjective."
"872731915","","","","","2008-07-30 16:27:18 +0000","web","It never ceases to amaze me that there are people who will list their ignorance of a topic as part of their credentials for opining on it."
"871287118","","","","","2008-07-29 05:34:13 +0000","web","Enjoying being in that profoundly stuporous state of extreme jetlag where I find even my own sentences incomprehensible."
"870159067","","","","","2008-07-28 02:04:49 +0000","web","Muzak in this store is playing Michael Bolton' violent assault of ""When a Man Loves a Woman"". Are hipsters going to start embracing this?"
"869657953","","","","","2008-07-27 11:12:14 +0000","web","Good news: If you go to bed early enough, it's easy to get up early on a Sunday. Bad news: Up early on a Sunday OMG WTF BBQ?!"
"869213821","","","","","2008-07-26 19:50:01 +0000","web","Staten Island Apple store seems better laid-out than any of the Manhattan ones."
"869016266","","","","","2008-07-26 14:45:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Every company turns to a blog when they're in a crisis. Even Apple: http://www.apple.com/mobileme/status/"
"868206782","","","","","2008-07-25 15:49:16 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Rafe and Tim are right: The current flat Apple keyboards might be the best hardware they've ever made. http://icanhaz.com/applekeys"
"868194771","","","","","2008-07-25 15:36:55 +0000","web","Fascinating how many people are wearing t-shirts with the logo from the 1989 Batman movie when every film since then has had a new logo."
"867647439","","","","","2008-07-25 01:30:56 +0000","web","It's not hard to strike up a conversation with a stranger if he's wearing a D'Angelo ""Voodoo"" t-shirt."
"867509003","","","","","2008-07-24 21:54:47 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Twitter's missed an opportunity: Any time a feature or count is turned off or degraded, tell people you're removing clutter in their lives."
"867506308","867505888","13479","","","2008-07-24 21:50:53 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@photomatt i went through the same reckoning when Lil Wayne first did his track with Robin Thicke. He's impossible to dislike!"
"866847863","","","","","2008-07-24 06:46:11 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","So whatever happened to that Fugees reunion? Lauryn too crazy, Wyclef too corny, or Pras simply too unbelievably wack?"
"866522035","866477987","744463","","","2008-07-23 21:22:31 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@daveman692 onstage with Zuck at Facebook's F8 killing it with Movable Type + Facebook Connect! Great demo, man :)"
"865764337","","","","","2008-07-23 03:04:43 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Enjoying watching David Chang squirm on Charlie Rose."
"865108769","","","","","2008-07-22 13:52:55 +0000","web","I'm kind of pleased that my mother-in-law and I share a lot of the same taste in music. Except for, you know, Toby Keith."
"863577153","","","","","2008-07-20 18:08:59 +0000","web","The best part about giving the dog a bath on a busy Manhattan sidewalk is that every person who walks by can't help smiling at a wet dog."
"862779792","","","","","2008-07-19 15:16:58 +0000","web","We just walked in off the street, purchased Dark Knight tickets with no line, and got great seats dead center in the theater. Easy!"
"862363283","","","","","2008-07-19 00:39:22 +0000","web","Great day as a tech evangelist: Ran into an Apple store in a hurry and an employee stopped me to say they like *our* product."
"862206825","","","","","2008-07-18 20:41:24 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","so far today, our office has had genuine NYC bagels, genuine NYC pizza, and genuine NYC gourmet ice cream. soon we will be genuine NYC fat."
"862022443","","","","","2008-07-18 16:58:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Hey, New Yorkers: Foo Bar at 6A NYC at 4:30pm. Come join us!"
"861791159","","","","","2008-07-18 12:50:02 +0000","web","It never fails to delight me that a baker's dozen at our bagel shop is 14 giant bagels."
"859706051","","","","","2008-07-16 04:54:11 +0000","web","Pretty sure the reason my iPod battery sucks now is because it's burning all available power trying to fight my awesome Scrabble powers."
"857696163","","","","","2008-07-14 03:47:19 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Will be a lot of stupidity over the NYer cover this week, mostly based on Remnick seeing it as art, and critics treating it as journalism."
"856932626","","","","","2008-07-13 02:24:41 +0000","web","Awesome rooftop cookout, running into @blogdiva on our block, live music in the park. No wonder they write songs about summer in NYC."
"855982012","","","","","2008-07-11 20:00:36 +0000","web","aw, that's sweet, this still works: http://itunes.ishavingamassage.com/"
"855969056","","","","","2008-07-11 19:43:13 +0000","web","quite pleased @mike_ftw got his work onto the NYT's blog: http://icanhaz.com/bnl"
"855740769","","","","","2008-07-11 15:24:46 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","if you said you loved Wall-E 2 weeks ago, but are disposing of a perfectly-working phone today, you may not have seen the same movie i did."
"855368235","855365857","930061","","","2008-07-11 06:07:04 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@ginatrapani @mathowie omg we were squeeing the whole time! it was actually kinda poorly done, culturally, but fun to watch."
"855186770","","","","","2008-07-11 01:08:04 +0000","web","hey, @mike_ftw, say something funny so we can all give you a pity favorite on twitter! rootin' for ya!"
"855115487","","","","","2008-07-10 23:18:15 +0000","web","Nothing beats shipping."
"854289514","854173945","813286","","","2008-07-10 03:05:35 +0000","web","@barackobama i won't believe you're in town until you tweet about going to Shake Shack."
"853793551","","","","","2008-07-09 15:21:00 +0000","web","Getting ready to join Dan Roam, Seth Godin, and Rich Sloan for a seminar. Call in and join us! http://icanhaz.com/seminar"
"853239048","","","","","2008-07-08 23:13:53 +0000","web","Attention viral election video makers: It is now time to make a Madonna parody called ""4 Months (To Save The World)"". &lt;jt&gt;O-ba-ma. ..."
"852523426","","","","","2008-07-08 03:31:33 +0000","web","I'm no astrophysicist, but calculations show that this rate of pork bbq consumption will turn me into a superdense black hole by March 2010."
"852293658","","","","","2008-07-07 21:04:30 +0000","web","As a public service: If your husband is a pro athlete, a member of the R&R Hall of Fame, or an emperor, then *yes*, he is cheating on you."
"852060887","","","","","2008-07-07 15:28:11 +0000","web","How do I get an army of interns and personal assistants? Clealry, this is what I need."
"851928112","","","","","2008-07-07 12:22:51 +0000","web","I'm generally in favor of Jay-Z's brand expansion, but I still can't believe he got so many highways to create Hov lanes."
"851520633","851503230","1834171","","","2008-07-06 21:58:59 +0000","web","@slice NYC has been very successful with a lifestyle that's radically different than most of the rest of the U.S. Others resent the affront."
"851440558","","","","","2008-07-06 19:17:14 +0000","web","Hmm, a Buchanan/Reform Party 2000 bumper sticker. Don't see too many of those in Manhattan. Did that guy ever become president?"
"850982305","","","","","2008-07-06 00:48:45 +0000","web","The last of the neighbors' bottle rockets arc out over the sound, echoed by the boom of the thunderstorms across the water."
"850816125","","","","","2008-07-05 17:45:08 +0000","web","Scrounging up some bait to use to catch some fish, which we will then use as bait. Working our way up the food chain!"
"850067170","","","","","2008-07-04 14:21:32 +0000","web","Happy 4th of July -- have you hugged an immigrant today?"
"848875299","","","","","2008-07-03 01:14:28 +0000","web","If I call myself ""The most powerful name in blogging!"" would that sound awesome, like Fox News, or would it be damning with faint praise?"
"848711336","848639571","2869531","","","2008-07-02 20:36:59 +0000","web","@seriouseats great job on Photograzing! Absolutely beautiful new site, plus it makes me hungry. http://icanhaz.com/grazr"
"848641523","","","","","2008-07-02 18:50:49 +0000","web","Gatorade offers ""Quiet Storm"", a flavor of their Tiger (Woods) brand. Must be for rehydrating after making sweet interracial love. I'm sold!"
"848536748","","","","","2008-07-02 15:58:03 +0000","web","I'm only giving updates to friends. Add me."
"848499613","","","","","2008-07-02 15:07:42 +0000","web","It worked! Getting all the righteous fury out of the way early clears the path for a relaxing day of work."
"848497075","848476513","12638852","","","2008-07-02 15:04:16 +0000","web","@otravers great story, and bezos definitely deserves props."
"848374126","","","","","2008-07-02 12:03:45 +0000","web","If I'm already furious and annoyed, and it's only 8am, can I count this as getting it out of the way for today?"
"848109210","848107199","6273552","","","2008-07-02 02:30:25 +0000","web","@mchammer hey, i'm asian! i'm the target demographic! tell them i said hi."
"848068464","","","","","2008-07-02 01:17:04 +0000","web","Today was another day when NYC proved itself the best geek city around. Hooray!"
"848067578","848041794","774842","","","2008-07-02 01:15:24 +0000","web","@djacobs can you phrend me so I can see the walkthrough?"
"847942013","","","","","2008-07-01 21:23:05 +0000","web","Gotta give props to the 13-year-old in the Mars Blackmon t-shirt. He was clearly raised right."
