"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"846555648","","","","","2008-06-30 01:28:42 +0000","web","I thought the kids in our neighborhood had taken to wearing saran wrap as fashion, but then  remembered we live by a bunch of tattoo shops."
"845979294","","","","","2008-06-29 02:30:57 +0000","web","E.T. + R2D2 + Matrix Prequel + romance = Wall-E. Best dystopian nightmare future anti-consumerist animated kids' movie I've seen all year."
"845800232","","","","","2008-06-28 19:23:06 +0000","web","Undoing any positive effects of exercise through rapacious consumption of octopus, pig and noodles. And ice cream. And..."
"845699342","","","","","2008-06-28 16:04:24 +0000","web","Everybody on the subway winced as the woman's iPod slipped from her hand and fell between the platform and train."
"844415424","","","","","2008-06-26 20:25:01 +0000","web","If you Digg, my piece on Bill Gates' greatest hack just got submitted: http://tinyurl.com/3nwgd5 Show me some love!"
"844254315","","","","","2008-06-26 16:32:40 +0000","web","I like to look at Bill Gates as having unilaterally enacted a $100/yr. per employee ""trying to cure AIDS"" tax. http://icanhaz.com/gateshack"
"844242409","844237499","14677919","","","2008-06-26 16:14:55 +0000","web","@newyorkerdotcom I am thrilled to see @sashafrerejones begin his beef with Kanye West, & hope it yields good YouTube videos. With AutoTune."
"843810501","","","","","2008-06-26 02:39:56 +0000","web","People who sing along to songs from ""Grease"" should be deported. If they perform hand motions while singing, deported to the moon."
"843715091","","","","","2008-06-25 23:53:56 +0000","web","Half a dozen random meetings today confirm, NYC is a great city for geeks."
"843525120","843505514","24303","","","2008-06-25 19:10:12 +0000","web","@giovanni good to meet you! ""I know you by your buddy icon"" is an awesome way to have someone introduce himself. :)"
"843386448","","","","","2008-06-25 16:05:37 +0000","web","In conclusion, I am in favor of puppies. I defy you to contradict me."
"842608335","","","","","2008-06-24 17:09:32 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","I would do anything to get this out of my head. http://icanhaz.com/shaqass There are no words."
"842525434","","","","","2008-06-24 15:12:50 +0000","web","Both @jeffjarvis and @scobleizer brought their sons to Personal Democracy Forum. Would love to see some daughters next year, too. #pdf2008"
"842189231","","","","","2008-06-24 04:21:27 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","just got a spam msg with the subject ""set your wife on fire"". you know, i was raised hindu, and i feel this message is hate speeching me."
"842133977","","","","","2008-06-24 02:40:56 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","my neighbors' best wifi network names: ""YankeesSuck"", ""my beeotch"", ""Harold"", ""O_o"", ""Towelie"", ""Fuck Off Christine"", ""waffle fries"""
"842080399","","","","","2008-06-24 01:06:55 +0000","web","Sad that NYC hipsters aren't yet wearing parachute pants. Once they do, it's only months until I can bust out the vintage Cross Colours."
"842010133","","","","","2008-06-23 22:59:31 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","ROFL! just got a call from yahoo accounting asking what department i'm in, since an expense report was submitted in my name."
